avg_burst_time,burst_time_variance,avg_priority,arrival_spread,label,scheduler
11.26315789,4.6998556,4.052631579,77,FCFS,FCFS
10.84615385,3.91930437,6.307692308,72,FCFS,FCFS
12.35294118,4.351351061,5.411764706,79,FCFS,FCFS
12.53846154,3.97328356,6.769230769,73,FCFS,FCFS
14,4.69041576,5.375,38,FCFS,FCFS
10.29411765,4.225478823,5.882352941,74,FCFS,FCFS
9.625,5.023382824,5.875,57,FCFS,FCFS
12.44444444,5.079613089,5.666666667,49,FCFS,FCFS
14.57142857,3.658928136,4.571428571,41,FCFS,FCFS
13.55,3.98089186,4.7,90,FCFS,FCFS
9.454545455,3.525585351,6.272727273,30,FCFS,FCFS
10.94117647,4.262981396,5.294117647,99,FCFS,FCFS
11.92307692,5.254471187,5.230769231,61,FCFS,FCFS
12.91666667,4.424521317,4.583333333,53,FCFS,FCFS
13.33333333,5.201495511,6.666666667,76,FCFS,FCFS
12.7,4.539823785,6.7,33,FCFS,FCFS
13.5,4.362084109,7.055555556,116,FCFS,FCFS
7.375,1.996089928,6.5,42,FCFS,FCFS
12,4.725815626,5,26,FCFS,FCFS
11.47368421,4.660793032,5.157894737,94,FCFS,FCFS
12.28571429,4.199125273,4.214285714,76,FCFS,FCFS
12.57142857,4.894811914,5.857142857,71,FCFS,FCFS
13.625,4.414110896,4.125,47,FCFS,FCFS
14.85714286,4.580348441,5.428571429,58,FCFS,FCFS
11,4.206222497,6.384615385,47,FCFS,FCFS
13.4,4.223742416,5.4,30,FCFS,FCFS
12.1875,4.612737121,5.5625,81,FCFS,FCFS
11.05263158,3.790204608,5.684210526,101,FCFS,FCFS
10.4375,3.390588998,3.625,96,FCFS,FCFS
12.95,4.443815928,5.3,108,FCFS,FCFS
11.72727273,4.554536382,6.181818182,65,FCFS,FCFS
11.55555556,4.474895681,5.055555556,97,FCFS,FCFS
14.8,3.487119155,6.6,20,FCFS,FCFS
12.55,4.488596663,6,104,FCFS,FCFS
13.57142857,4.237827707,4.571428571,73,FCFS,FCFS
10.375,3.789376598,4.9375,80,FCFS,FCFS
13.22222222,4.61345322,6,40,FCFS,FCFS
13.4,4.363484846,7.2,30,FCFS,FCFS
14.33333333,3.605551275,4.5,85,FCFS,FCFS
14.05,3.814118509,5.1,92,FCFS,FCFS
13.09090909,4.420089375,4.727272727,72,FCFS,FCFS
11.76470588,5.50432356,4.117647059,62,FCFS,FCFS
13.7,3.988734135,4.45,101,FCFS,FCFS
12.6,4.45421149,5.8,22,FCFS,FCFS
10.375,3.276335606,5.1875,96,FCFS,FCFS
12.77777778,4.223683957,4.222222222,90,FCFS,FCFS
10.41176471,4.257295794,5.176470588,84,FCFS,FCFS
13,4.415880433,6.5,37,FCFS,FCFS
13,3.958114029,5.666666667,28,FCFS,FCFS
13.2,5.201922721,5.6,114,FCFS,FCFS
11.7,3.634556369,4,65,FCFS,FCFS
12.81818182,3.785575057,6.454545455,48,FCFS,FCFS
15.33333333,4.8876261,3.166666667,17,FCFS,FCFS
11.15384615,3.91930437,5.230769231,49,FCFS,FCFS
12.91666667,4.855552377,5.75,66,FCFS,FCFS
11.84615385,4.311811218,6.230769231,66,FCFS,FCFS
10.14285714,3.870347767,5.142857143,72,FCFS,FCFS
12,4.711687596,5.25,119,FCFS,FCFS
13.4,5.678027827,6.2,23,FCFS,FCFS
11.6,3.929376541,4.4,21,FCFS,FCFS
13,5.196152423,5.6,108,FCFS,FCFS
12.5,4.867693956,6.444444444,91,FCFS,FCFS
16.4,3.261901286,7.6,21,FCFS,FCFS
12.9,5.611595139,5.8,50,FCFS,FCFS
13.55555556,4.030746033,4.5,100,FCFS,FCFS
12.66666667,4.599516883,5.866666667,84,FCFS,FCFS
7.8,1.939071943,6.4,19,FCFS,FCFS
12.5,4.913134324,4.666666667,94,FCFS,FCFS
9.6,3.666060556,6.6,28,FCFS,FCFS
13.3,3.318132005,6.5,51,FCFS,FCFS
13.76923077,4.692938167,5,75,FCFS,FCFS
13.2,5.192301994,3.6,14,FCFS,FCFS
12.42857143,5.57692037,6.142857143,32,FCFS,FCFS
12.2,4.781213235,5.25,108,FCFS,FCFS
10.125,4.648588495,4.5,30,FCFS,FCFS
13,4.208834246,5.571428571,47,FCFS,FCFS
10.63157895,4.814567,5.210526316,85,FCFS,FCFS
14.21428571,5.115502649,4.785714286,76,FCFS,FCFS
12.625,4.846067994,3.625,34,FCFS,FCFS
13.15789474,4.749106929,4.578947368,101,FCFS,FCFS
13.68421053,3.974294132,6.894736842,81,FCFS,FCFS
11.81818182,4.130115161,5,37,FCFS,FCFS
12.66666667,4.818944098,6.25,69,FCFS,FCFS
12.05,3.499642839,5.35,106,FCFS,FCFS
13.57142857,5.066899386,5.857142857,34,FCFS,FCFS
9.571428571,4.593695769,3.714285714,25,FCFS,FCFS
13.36363636,4.829318176,6.090909091,74,FCFS,FCFS
10.6,4.862098312,6.15,87,FCFS,FCFS
11.35294118,4.378304486,6.352941176,82,FCFS,FCFS
10,4.810702354,6.571428571,24,FCFS,FCFS
12.2,5.192301994,4.8,19,FCFS,FCFS
11.44444444,4.597369081,7,47,FCFS,FCFS
11.9,5.185556865,6.45,94,FCFS,FCFS
14.16666667,5.241395065,6,41,FCFS,FCFS
10.84615385,4.239850394,5,66,FCFS,FCFS
13.91666667,3.796013991,4.583333333,50,FCFS,FCFS
13.53333333,3.757067414,6.133333333,70,FCFS,FCFS
12.11111111,3.381138679,6.777777778,41,FCFS,FCFS
11,4.031128874,6,36,FCFS,FCFS
14.6,3.352610923,3.8,41,FCFS,FCFS
16.5,3.685557398,4.5,13,FCFS,FCFS
12.16666667,4.669641909,7.333333333,21,FCFS,FCFS
12,4.810702354,7.071428571,75,FCFS,FCFS
12.28571429,4.130523513,5.142857143,16,FCFS,FCFS
12.88235294,4.561763758,5.294117647,85,FCFS,FCFS
13,3.958114029,7.166666667,32,FCFS,FCFS
11.5,1.707825128,4.666666667,33,FCFS,FCFS
12.26666667,4.582090741,5.466666667,72,FCFS,FCFS
12.31578947,5.140680188,3.947368421,117,FCFS,FCFS
13.45454545,3.939627033,5.181818182,70,FCFS,FCFS
13.08333333,5.040805712,4.416666667,67,FCFS,FCFS
11.33333333,3.726779962,5.666666667,31,FCFS,FCFS
14.5,4.284986711,5.222222222,84,FCFS,FCFS
9.875,3.655047879,4,41,FCFS,FCFS
13.88888889,2.960647243,4.333333333,37,FCFS,FCFS
14.4,3.136877428,6.6,22,FCFS,FCFS
12.5,4.272001873,5,97,FCFS,FCFS
11.125,4.910129835,6.25,37,FCFS,FCFS
10.94736842,4.465937565,6.157894737,111,FCFS,FCFS
12.76470588,3.933706705,4.529411765,85,FCFS,FCFS
14,5.271572221,5.421052632,86,FCFS,FCFS
13.875,3.822221213,5.5625,71,FCFS,FCFS
13.90909091,4.888847149,4.636363636,56,FCFS,FCFS
12.54545455,4.418219229,7,55,FCFS,FCFS
11.46666667,5.175154319,6.133333333,82,FCFS,FCFS
13.5,4.573474245,5.916666667,37,FCFS,FCFS
11.2,3.280243893,5.4,49,FCFS,FCFS
10,4.55521679,5.25,40,FCFS,FCFS
14,3.80058475,5.5,72,FCFS,FCFS
12.94444444,4.46557477,4.777777778,97,FCFS,FCFS
12.75,3.447825402,5,69,FCFS,FCFS
11.3125,4.22372392,5.1875,85,FCFS,FCFS
12.27272727,3.620419591,4.909090909,53,FCFS,FCFS
12.78571429,5.684296306,5.357142857,88,FCFS,FCFS
12.64285714,4.623034607,5.428571429,59,FCFS,FCFS
12.27777778,4.543683718,5.222222222,103,FCFS,FCFS
13.25,4.683748499,5.4375,72,FCFS,FCFS
12.33333333,4.068851872,4.166666667,29,FCFS,FCFS
12.78571429,4.600909404,6.357142857,82,FCFS,FCFS
13.21052632,4.74151816,4.736842105,104,FCFS,FCFS
15,5.176871642,4.6,15,FCFS,FCFS
12.45454545,3.340213286,6.181818182,58,FCFS,FCFS
13.75,5.889609495,5.5,49,FCFS,FCFS
11.8,4.019950248,5.2,49,FCFS,FCFS
12,4.939635614,4.4,79,FCFS,FCFS
11.85714286,2.972664578,5.214285714,76,FCFS,FCFS
14.26315789,4.886523953,4.421052632,118,FCFS,FCFS
11.61538462,3.971794044,6.692307692,62,FCFS,FCFS
13.5,3.977615941,5.642857143,75,FCFS,FCFS
11.83333333,4.810289897,5.166666667,33,FCFS,FCFS
14.4,4.079215611,6.8,14,FCFS,FCFS
17.375,2.232571387,6.25,49,FCFS,FCFS
10.5,4.387482194,3.5,36,FCFS,FCFS
14,3.785938897,3.666666667,32,FCFS,FCFS
14.68421053,3.728307526,4.894736842,91,FCFS,FCFS
10.90909091,3.527928711,4.363636364,60,FCFS,FCFS
11,5.318431563,6.714285714,39,FCFS,FCFS
13.4,4.046397575,6.866666667,76,FCFS,FCFS
13.46666667,4.455209186,5.066666667,63,FCFS,FCFS
12,3.240370349,5.333333333,69,FCFS,FCFS
12.71428571,4.060762972,5.714285714,51,FCFS,FCFS
14.16666667,4.669641909,5.833333333,119,FCFS,FCFS
13.625,5.33707551,6.5,38,FCFS,FCFS
12.38461538,5.061748885,6.615384615,65,FCFS,FCFS
10.5,4.080441153,5.7,51,FCFS,FCFS
15.22222222,2.739739557,5.888888889,43,FCFS,FCFS
13,4.566962104,6.714285714,29,FCFS,FCFS
12.08333333,3.925521904,5.166666667,51,FCFS,FCFS
14.14285714,5.462301227,4.142857143,33,FCFS,FCFS
12.3,3.874274126,5.5,63,FCFS,FCFS
12.30769231,4.007389624,5.923076923,59,FCFS,FCFS
13.5625,4.443657699,5.875,73,FCFS,FCFS
12.57142857,4.71644972,5.428571429,33,FCFS,FCFS
10.21428571,3.549216643,6,74,FCFS,FCFS
11.38461538,3.773153375,5.769230769,77,FCFS,FCFS
9.666666667,4.853406593,5.666666667,47,FCFS,FCFS
10.63636364,4.436885215,5.818181818,52,FCFS,FCFS
13.68421053,4.611799872,5.263157895,126,FCFS,FCFS
14.5,3.667424164,4.5,53,FCFS,FCFS
12.66666667,3.901566637,2.5,19,FCFS,FCFS
9.714285714,2.118913853,5.714285714,24,FCFS,FCFS
11,5.02719875,6.363636364,36,FCFS,FCFS
10.2,2.481934729,5.6,16,FCFS,FCFS
12.66666667,4.558264777,3.666666667,97,FCFS,FCFS
15.5,3.741657387,5.6875,69,FCFS,FCFS
13.72727273,4.863423955,4.909090909,73,FCFS,FCFS
12.16666667,4.645786622,4.388888889,92,FCFS,FCFS
14.8125,3.811475272,4.3125,75,FCFS,FCFS
12.5,4.092676386,7.75,25,FCFS,FCFS
14.26666667,4.373658524,5.8,69,FCFS,FCFS
11.25,4.069705149,5.4375,67,FCFS,FCFS
12.11111111,5.086899174,5.333333333,48,FCFS,FCFS
13,4.765950662,6.714285714,83,FCFS,FCFS
14.72222222,3.663719354,5.777777778,70,FCFS,FCFS
15.6,3.2,5.6,27,FCFS,FCFS
11.92307692,4.811229468,5.153846154,68,FCFS,FCFS
11.58823529,3.911654134,5.647058824,97,FCFS,FCFS
12,4.91934955,5.6,46,FCFS,FCFS
12.06666667,4.918897799,5.466666667,87,FCFS,FCFS
14.05,3.528101472,5.45,103,FCFS,FCFS
11.71428571,4.861342722,3,31,FCFS,FCFS
12.68421053,3.974294132,6.263157895,100,FCFS,FCFS
12.2,3.6,4.2,44,FCFS,FCFS
12.38888889,4.979278048,4.222222222,107,FCFS,FCFS
12.83333333,4.297932319,6.166666667,28,FCFS,FCFS
12.92857143,5.712946272,5.785714286,87,FCFS,FCFS
12,3.366501646,5.444444444,48,FCFS,FCFS
13.5,5.3951036,5.357142857,96,FCFS,FCFS
16.14285714,3.83325939,5.142857143,30,FCFS,FCFS
11.77777778,4.848316495,5,29,FCFS,FCFS
12.6,4.586937976,6,28,FCFS,FCFS
11,6,5.4,54,FCFS,FCFS
12.73333333,3.855155279,6.666666667,96,FCFS,FCFS
13.11764706,4.726425747,6.176470588,89,FCFS,FCFS
13.125,4.313858482,6,35,FCFS,FCFS
12.84615385,4.382590626,4.769230769,64,FCFS,FCFS
13.8,3.944616585,5.9,46,FCFS,FCFS
11.85,4.210403781,5.5,108,FCFS,FCFS
10.9375,4.099828503,4.875,82,FCFS,FCFS
13.6,2.009975124,5.6,65,FCFS,FCFS
11.85714286,4.155154163,5,24,FCFS,FCFS
13,5.656854249,5.416666667,68,FCFS,FCFS
11.9,4.158124577,4.6,42,FCFS,FCFS
11,4.701063709,5.35,96,FCFS,FCFS
12,5.527707984,3.333333333,113,FCFS,FCFS
12.07692308,4.304944178,5.230769231,86,FCFS,FCFS
12.5,4.536885863,6.333333333,87,FCFS,FCFS
12.5,5.937171044,6.125,41,FCFS,FCFS
11.52631579,4.357309902,6.368421053,91,FCFS,FCFS
16,4.335896678,6.4,18,FCFS,FCFS
12.4,4.882622246,4.8,67,FCFS,FCFS
12.6,4.896257074,4.466666667,83,FCFS,FCFS
13.11111111,3.784308081,3.333333333,38,FCFS,FCFS
14.44444444,4.030746033,4.777777778,46,FCFS,FCFS
11.7,5.119570294,6,41,FCFS,FCFS
12,3.399346342,4.555555556,45,FCFS,FCFS
13.17647059,4.032738,5.764705882,82,FCFS,FCFS
9,5.019960159,6.6,27,FCFS,FCFS
11,3.741657387,6.588235294,82,FCFS,FCFS
12.27272727,4.136113879,4.909090909,53,FCFS,FCFS
12.2,5.564171097,6.333333333,77,FCFS,FCFS
10.07692308,4.531285069,5.307692308,58,FCFS,FCFS
11.46666667,4.014418458,5.266666667,89,FCFS,FCFS
10.28571429,2.813959372,5.571428571,36,FCFS,FCFS
12.875,3.950870157,6.625,40,FCFS,FCFS
12.77777778,4.732342098,5.166666667,104,FCFS,FCFS
13.44444444,4.219297232,5.833333333,82,FCFS,FCFS
11,4.284033284,6.294117647,86,FCFS,FCFS
11,4.123105626,6.7,59,FCFS,FCFS
15.11111111,3.634539385,4.555555556,40,FCFS,FCFS
12.11111111,5.425135829,6,45,FCFS,FCFS
12.27272727,4.554536382,6.636363636,45,FCFS,FCFS
13.375,4.688749833,4.25,101,FCFS,FCFS
13.3,4.940647731,5,131,FCFS,FCFS
8.333333333,3.636237372,6.666666667,31,FCFS,FCFS
11.61538462,4.860175077,5.615384615,65,FCFS,FCFS
12.9,4.763402146,5.7,46,FCFS,FCFS
12.75,5.178078794,5.625,75,FCFS,FCFS
12.66666667,3.519785347,5.166666667,77,FCFS,FCFS
12.125,3.620687089,6,43,FCFS,FCFS
11.5,4.213074887,5.375,20,FCFS,FCFS
12,5.567764363,5.5,97,FCFS,FCFS
11.75,4.985395337,5.333333333,73,FCFS,FCFS
12.4,4.543126677,4.4,94,FCFS,FCFS
13.21052632,4.111331547,5.315789474,99,FCFS,FCFS
13,4.163331999,5.666666667,31,FCFS,FCFS
14.8,4.79165942,2.8,14,FCFS,FCFS
12.28571429,4.382246186,5.785714286,76,FCFS,FCFS
11.26315789,5.158968739,6.842105263,87,FCFS,FCFS
11.375,4.688749833,6.5,48,FCFS,FCFS
11.78947368,4.35985209,5.052631579,92,FCFS,FCFS
12.44444444,4.00308523,5.444444444,54,FCFS,FCFS
11.93333333,4.654269247,4.666666667,87,FCFS,FCFS
12.5,4.82182538,5.714285714,71,FCFS,FCFS
9.833333333,3.670452591,5.25,8,Priority,Priority
9.222222222,3.359159213,4.555555556,10,Priority,Priority
9.4375,2.178553132,5.1875,10,Priority,Priority
10.27777778,2.863671993,4.166666667,10,Priority,Priority
10.68421053,3.26145966,5.315789474,10,Priority,Priority
9.333333333,2.624669291,2.833333333,5,Priority,Priority
10.0625,3.030444481,3.0625,8,Priority,Priority
11.09090909,1.781447086,4.090909091,9,Priority,Priority
8.625,2.496873044,4.25,10,Priority,Priority
10.81818182,3.214121733,3,7,Priority,Priority
8.181818182,2.724240739,3.818181818,9,Priority,Priority
11.4,3.2,3.2,10,Priority,Priority
12.22222222,3.119037522,3.777777778,5,Priority,Priority
8.642857143,2.868726518,5.071428571,9,Priority,Priority
10.8,2.976575213,3.95,10,Priority,Priority
10.92307692,3.647159874,4.230769231,10,Priority,Priority
9,3.949683532,3,9,Priority,Priority
11.375,4.12121038,3.5,10,Priority,Priority
8.076923077,3.049881169,4.615384615,10,Priority,Priority
9.842105263,3.065309427,5.105263158,8,Priority,Priority
10,3.741657387,4.5,9,Priority,Priority
8.714285714,3.103651569,5.214285714,9,Priority,Priority
10.58823529,3.30879085,5.764705882,9,Priority,Priority
12.57142857,2.441143927,4.142857143,5,Priority,Priority
9.5,3.095695937,6.166666667,6,Priority,Priority
10.92307692,2.463941135,4.153846154,10,Priority,Priority
9.25,2.808469334,5.15,8,Priority,Priority
10.70588235,2.760321931,4.647058824,10,Priority,Priority
9.45,3.216753021,4.9,10,Priority,Priority
11,2.507132682,6.285714286,9,Priority,Priority
10.21428571,3.051429909,4.571428571,9,Priority,Priority
10.88888889,3.053029259,5.944444444,10,Priority,Priority
10.52631579,3.484830602,3.631578947,10,Priority,Priority
10.25,3.538478958,4.5,10,Priority,Priority
9.625,3.119995994,4.375,6,Priority,Priority
10.14285714,3.522522287,3.928571429,8,Priority,Priority
9.857142857,3.642156795,4.285714286,10,Priority,Priority
8.5,3.45205253,5.416666667,9,Priority,Priority
11.16666667,2.967415636,5.222222222,10,Priority,Priority
10.23529412,3.439039055,4.588235294,10,Priority,Priority
10.33333333,3.448026811,6.833333333,9,Priority,Priority
11.375,3.119995994,5.125,10,Priority,Priority
9.055555556,3.423322334,4.277777778,10,Priority,Priority
9.333333333,3.399346342,7.166666667,9,Priority,Priority
10,2.809757435,4.578947368,10,Priority,Priority
10.55,3.216753021,3.9,10,Priority,Priority
8.35,2.59374247,4.45,9,Priority,Priority
10.23076923,3.042110759,5.153846154,9,Priority,Priority
9,3.299831646,3.444444444,10,Priority,Priority
10.17647059,2.994805191,4.705882353,10,Priority,Priority
10.94444444,2.952818281,4,10,Priority,Priority
9.666666667,3.091206165,3.166666667,8,Priority,Priority
13.2,1.720465053,4,6,Priority,Priority
10.55555556,3.370166864,3.333333333,9,Priority,Priority
8.454545455,2.310593641,3.818181818,9,Priority,Priority
9.6,3.826225294,6.4,7,Priority,Priority
9.75,3.092329219,4.5625,10,Priority,Priority
9.25,2.566612554,5.6,10,Priority,Priority
9.736842105,3.225590199,4.526315789,10,Priority,Priority
9.6,2.764054992,4.9,9,Priority,Priority
8.454545455,2.606412943,4.363636364,7,Priority,Priority
8.222222222,2.370081001,3.833333333,9,Priority,Priority
10.28571429,3.238795443,7,9,Priority,Priority
9.5,2.994041702,4.857142857,9,Priority,Priority
9,3.255764119,4.5,8,Priority,Priority
9.071428571,3.369278976,4.142857143,10,Priority,Priority
9.846153846,3.347700792,3.923076923,10,Priority,Priority
8.090909091,2.937362622,5.636363636,10,Priority,Priority
10.45,3.089902911,4.05,10,Priority,Priority
11.375,2.666341126,4.4375,9,Priority,Priority
10.33333333,2.905932629,3,9,Priority,Priority
8.466666667,3.518838192,3.933333333,8,Priority,Priority
11.26666667,2.954469307,5.933333333,9,Priority,Priority
8.727272727,3.595221806,3.181818182,9,Priority,Priority
11.66666667,2.2852182,5.333333333,8,Priority,Priority
9.25,3.072051432,3.625,10,Priority,Priority
11.2,2.821347196,3.5,10,Priority,Priority
11,1.673320053,5.2,6,Priority,Priority
10.05,3.007906249,4.75,10,Priority,Priority
11.57142857,2.969229956,3.428571429,7,Priority,Priority
9.285714286,3.325841922,2.285714286,7,Priority,Priority
11.09090909,2.810840879,5,10,Priority,Priority
9.833333333,3.460089915,4.5,10,Priority,Priority
8.25,1.854049622,3,7,Priority,Priority
11.05882353,3.298316652,4.529411765,8,Priority,Priority
8.769230769,2.832608098,3.307692308,10,Priority,Priority
9.75,3.34477204,4.375,7,Priority,Priority
9.941176471,3.2261904,5.647058824,8,Priority,Priority
9.4,3.006659276,4.4,5,Priority,Priority
10.47058824,2.851576387,4.705882353,10,Priority,Priority
10.88888889,3.281071791,4.222222222,5,Priority,Priority
10.25,2.772634127,3.5,7,Priority,Priority
8.636363636,3.310389356,5.090909091,9,Priority,Priority
9.444444444,2.266230895,5,10,Priority,Priority
10.2,3.12409987,3.533333333,9,Priority,Priority
10.78947368,2.725685763,4.578947368,10,Priority,Priority
9.75,3.191786334,4.625,7,Priority,Priority
8,3.214550254,3.5,8,Priority,Priority
10.90909091,3.62953905,5.090909091,10,Priority,Priority
11.14285714,3.481730745,4.857142857,10,Priority,Priority
10.5,2.56580072,7.5,10,Priority,Priority
10.5,2.958039892,3.7,9,Priority,Priority
9.25,3.112474899,3.3,10,Priority,Priority
9.75,2.772634127,4.55,10,Priority,Priority
9.533333333,3.073904502,3.666666667,10,Priority,Priority
10.5,2.833333333,4.222222222,10,Priority,Priority
8.176470588,3.240103377,4.176470588,10,Priority,Priority
9.571428571,3.155817433,3.071428571,9,Priority,Priority
10.42857143,3.200765215,5.571428571,10,Priority,Priority
10.375,3.119995994,4.375,6,Priority,Priority
9.333333333,3.248931448,4.333333333,9,Priority,Priority
11.15384615,3.759012838,5.538461538,9,Priority,Priority
11.16666667,3.131382371,5.277777778,10,Priority,Priority
9.0625,3.50836055,4.625,10,Priority,Priority
10.5,2.449489743,4.625,9,Priority,Priority
10.26315789,3.005995855,4.894736842,8,Priority,Priority
9.4375,2.999348888,5.125,9,Priority,Priority
11.13333333,2.848781416,5.133333333,9,Priority,Priority
10.83333333,2.813657169,4.611111111,10,Priority,Priority
9.833333333,3.077697552,5.833333333,10,Priority,Priority
9.444444444,3.337034982,4.333333333,6,Priority,Priority
10.38888889,2.791632117,3.777777778,10,Priority,Priority
10.15,3.677974986,5.45,10,Priority,Priority
9.111111111,3.478327965,3.333333333,9,Priority,Priority
10.6,3.115552385,5,9,Priority,Priority
9.222222222,3.101174608,4.5,10,Priority,Priority
9.55,3.293554311,4.95,9,Priority,Priority
9.9,3.832753579,3.9,10,Priority,Priority
11.5625,2.524102563,4.3125,10,Priority,Priority
9.571428571,1.916629695,4.428571429,10,Priority,Priority
11.26666667,2.954469307,5.333333333,7,Priority,Priority
10.25,2.537222891,1.375,9,Priority,Priority
11,3.098386677,2.8,10,Priority,Priority
10.16666667,3.104656002,4.166666667,8,Priority,Priority
9.941176471,2.817395298,6.294117647,10,Priority,Priority
9.666666667,3.771236166,5.2,9,Priority,Priority
11,2.549509757,3.666666667,10,Priority,Priority
9.25,3.45506874,4.625,10,Priority,Priority
8,3,5.75,8,Priority,Priority
9.666666667,2.905932629,3.777777778,10,Priority,Priority
10.41666667,2.984915781,4.333333333,8,Priority,Priority
9.133333333,2.753583524,3.933333333,9,Priority,Priority
9.777777778,2.799911815,4.5,9,Priority,Priority
10,2.662876094,4.363636364,9,Priority,Priority
9.545454545,3.726163915,3,7,Priority,Priority
9.941176471,2.68920693,3.823529412,9,Priority,Priority
9.789473684,2.801859296,4.421052632,9,Priority,Priority
8.545454545,2.840090791,5.181818182,10,Priority,Priority
11.30769231,2.398224195,5.461538462,7,Priority,Priority
9.769230769,2.693406369,4.692307692,10,Priority,Priority
10.8,3.850541088,5,10,Priority,Priority
10.3,2.9,4.2,9,Priority,Priority
9.125,3.370367191,5.5,9,Priority,Priority
9.473684211,3.06711627,4.684210526,9,Priority,Priority
9,3.508232077,5.384615385,10,Priority,Priority
10.5,3.879432948,5.3,9,Priority,Priority
9.166666667,2.114762923,4.666666667,8,Priority,Priority
9.5,2.915475947,3.25,9,Priority,Priority
11.05263158,2.038412287,3.684210526,10,Priority,Priority
9.25,2.680951324,3.375,10,Priority,Priority
10.4,3.261901286,3.8,9,Priority,Priority
9.888888889,3.089208617,4.888888889,10,Priority,Priority
10.25,3.1391347,4.5,9,Priority,Priority
9.272727273,3.440161442,5.727272727,10,Priority,Priority
8.941176471,3.114871128,4.058823529,9,Priority,Priority
10.42857143,2.920721186,4,9,Priority,Priority
9.444444444,2.79329002,5.222222222,6,Priority,Priority
10.46666667,2.679966832,3.8,9,Priority,Priority
10.29411765,2.92584238,5.235294118,10,Priority,Priority
9.833333333,3.337497399,4.388888889,7,Priority,Priority
9.5,3.329164059,4.5,7,Priority,Priority
9.833333333,3.077697552,5.333333333,9,Priority,Priority
10.31578947,3.325382947,5.105263158,10,Priority,Priority
10.8,3.249615362,4,9,Priority,Priority
10.63157895,3.029860624,4.052631579,9,Priority,Priority
10.17647059,3.416831937,4.117647059,10,Priority,Priority
9.4,3.179098405,4.466666667,9,Priority,Priority
10.3,3.661966685,4.9,9,Priority,Priority
10,2.75680975,2.5,9,Priority,Priority
9.588235294,3.030411029,3.823529412,9,Priority,Priority
10.66666667,2.52102272,4,10,Priority,Priority
10.66666667,1.795054936,6.333333333,10,Priority,Priority
10.61111111,3.482318654,4.277777778,8,Priority,Priority
9.833333333,4.038013813,4.583333333,9,Priority,Priority
10.5,2.140872096,4.666666667,10,Priority,Priority
10.25,3.191786334,4.75,10,Priority,Priority
9.736842105,2.953002135,5.684210526,10,Priority,Priority
9.5,2.56580072,5,10,Priority,Priority
10.76470588,3.134802963,5.764705882,10,Priority,Priority
9.818181818,2.886274158,6.363636364,10,Priority,Priority
11,3.559026084,4.166666667,9,Priority,Priority
10.4,2.332380758,6.8,9,Priority,Priority
10.35294118,3.161183257,4.705882353,10,Priority,Priority
10.55555556,3.467663674,4.333333333,10,Priority,Priority
9,3.380617019,4.285714286,6,Priority,Priority
9.05,3.122098653,5.1,9,Priority,Priority
9.705882353,3.213294184,3.058823529,8,Priority,Priority
9.25,3.191786334,4.5,9,Priority,Priority
8.75,3.269174208,3.416666667,10,Priority,Priority
7.916666667,2.396467307,4.166666667,8,Priority,Priority
9.333333333,3.681787006,5.055555556,10,Priority,Priority
10.21052632,3.087818978,4.842105263,10,Priority,Priority
8.777777778,3.101174608,4.333333333,10,Priority,Priority
10.1,3.238826948,4.1,10,Priority,Priority
10.55555556,3.337034982,4.111111111,8,Priority,Priority
9,3.674234614,3.875,7,Priority,Priority
9.333333333,3.238655414,3.733333333,7,Priority,Priority
11.42105263,3.184101782,5.421052632,10,Priority,Priority
10.35294118,2.888948037,5.117647059,10,Priority,Priority
8.8,2.993325909,3,8,Priority,Priority
11.4,2.416609195,4.6,7,Priority,Priority
10.53333333,3.263263533,4.266666667,9,Priority,Priority
10.65,3.380458549,4.2,10,Priority,Priority
8.789473684,2.912386386,3.684210526,9,Priority,Priority
8.7,2.491987159,4.85,9,Priority,Priority
10.4,3.006659276,4.2,9,Priority,Priority
11.69230769,3.645537111,4.076923077,9,Priority,Priority
9.625,3.870965642,3.625,9,Priority,Priority
10.15384615,3.134084429,3.461538462,10,Priority,Priority
10.15789474,3.528279108,3.631578947,10,Priority,Priority
9.4,1.854723699,3,9,Priority,Priority
10.5,2.061552813,4,9,Priority,Priority
10.11111111,3.281071791,4.222222222,10,Priority,Priority
10.36842105,2.959561246,4.947368421,10,Priority,Priority
11.875,2.934173649,4,7,Priority,Priority
10.8125,2.505462782,4.875,8,Priority,Priority
10.5,3.442382896,4.25,10,Priority,Priority
10,3.618136135,3.636363636,9,Priority,Priority
9.333333333,1.885618083,5.333333333,8,Priority,Priority
10.45454545,3.701686013,4.454545455,10,Priority,Priority
10.23076923,3.308586641,3.692307692,10,Priority,Priority
9.055555556,3.643444985,5.055555556,10,Priority,Priority
9.454545455,3.026057632,4.545454545,6,Priority,Priority
10.4375,2.714975829,4.3125,9,Priority,Priority
9.454545455,1.970862126,4.818181818,10,Priority,Priority
10.8125,2.983679566,6.3125,9,Priority,Priority
10.25,2.90473751,4.875,10,Priority,Priority
10.75,3.508917212,3.5625,10,Priority,Priority
8.875,2.368411915,3.75,10,Priority,Priority
10.5,2.692582404,2.666666667,8,Priority,Priority
10.13333333,2.604269998,6.2,10,Priority,Priority
9.25,2.537222891,3.5,6,Priority,Priority
10,3.244428423,3.894736842,10,Priority,Priority
9.941176471,2.858847737,4.176470588,10,Priority,Priority
